feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,label
2.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.69312716,3.5,4.0,3.0,3.5,0.0,0.0,0.0,1.0,26.5,1.0,0
1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,2.0,0.0,0.0,1.0,49.0,1.0,0
1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,3.0,0.0,0.0,1.0,46.0,1.0,0
1.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,3.0,0.0,0.0,1.0,34.0,1.0,0
1.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,2.0,0.0,0.0,1.0,63.0,1.0,0
2.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,24.0,1.0,0
1.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,4.0,0.0,0.0,1.0,20.0,1.0,0
1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-9.99995e-06,4.0,4.0,4.0,4.0,1.0,0.0,0.0,1.0,18.0,1.0,0
1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-9.99995e-06,4.0,4.0,4.0,4.0,2.0,0.0,0.0,1.0,32.0,1.0,0
2.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.69312716,4.5,5.0,4.0,4.5,1.0,136.0,0.0,0.0,34.5,1.0,0
1.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,5.0,0.0,0.0,1.0,37.0,1.0,0
1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,2.0,0.0,0.0,1.0,20.0,1.0,0
1.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,1.0,0.0,0.0,1.0,72.0,1.0,0
1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,13.0,1.0,0
1.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,33.0,1.0,0
1.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,34.0,0.0,0.0,1.0,9.0,1.0,1
1.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-9.99995e-06,2.0,2.0,2.0,2.0,36.0,0.0,0.0,1.0,39.0,0.0,1
1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,3.0,0.0,0.0,1.0,37.0,1.0,0
1.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-9.99995e-06,3.0,3.0,3.0,3.0,11.0,0.0,0.0,1.0,30.0,1.0,0
1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-9.99995e-06,4.0,4.0,4.0,4.0,3.0,0.0,0.0,1.0,59.0,1.0,0
1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.99995e-06,1.0,1.0,1.0,1.0,49.0,0.0,0.0,1.0,11.0,-1.0,1
1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,3.0,0.0,0.0,1.0,9.0,1.0,0
1.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.99995e-06,1.0,1.0,1.0,1.0,30.0,0.0,0.0,1.0,15.0,-1.0,1
1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-9.99995e-06,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,13.0,1.0,0
5.0,17.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.2,0.6,0.2,0.0,0.8,0.95024055,4.0,5.0,3.0,4.0,0.0,805.0,1.0549202,0.0,25.6,1.0,0
1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-9.99995e-06,2.0,2.0,2.0,2.0,17.0,0.0,0.0,1.0,41.0,-1.0,1
1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-9.99995e-06,4.0,4.0,4.0,4.0,7.0,0.0,0.0,1.0,16.0,1.0,0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-9.99995e-06,2.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,43.0,1.0,0
1.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.99995e-06,1.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,42.0,1.0,0
1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-9.99995e-06,4.0,4.0,4.0,4.0,10.0,0.0,0.0,1.0,16.0,-1.0,0
1.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-9.99995e-06,4.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,9.0,1.0,0
1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,5.0,0.0,0.0,1.0,39.0,1.0,0
1.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-9.99995e-06,3.0,3.0,3.0,3.0,17.0,0.0,0.0,1.0,5.0,1.0,1
1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-9.99995e-06,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,6.0,1.0,0
1.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.99995e-06,1.0,1.0,1.0,1.0,24.0,0.0,0.0,1.0,13.0,-1.0,1
1.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-9.99995e-06,4.0,4.0,4.0,4.0,1.0,0.0,0.0,1.0,20.0,1.0,0
1.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-9.99995e-06,4.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,49.0,1.0,0
3.0,15.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,0.0,353.0,0.6365142,0.0,22.333334,1.0,0
1.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,1.0,0.0,0.0,1.0,37.0,1.0,0
1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,4.0,0.0,0.0,1.0,21.0,0.0,0
1.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,26.0,1.0,0
1.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-9.99995e-06,3.0,3.0,3.0,3.0,2.0,0.0,0.0,1.0,36.0,1.0,0
3.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.33333334,0.0,0.6666667,0.0,0.6666667,0.63649416,5.0,5.0,3.0,4.3333335,0.0,224.0,0.6365142,0.0,19.0,1.0,0
1.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,1.0,0.0,0.0,1.0,10.0,1.0,0
1.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,1.0,0.0,0.0,1.0,34.0,1.0,0
20.0,10.0,0.0,1.0,2.0,4.0,13.0,0.0,0.05,0.1,0.2,0.65,0.05,0.85,0.9819016,5.0,5.0,2.0,4.45,0.0,709.0,0.7909874,0.0,65.05,1.0,0
3.0,17.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,0.0,59.0,0.0,0.0,36.0,1.0,0
1.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.99995e-06,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,20.0,-1.0,0
1.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,2.0,0.0,0.0,1.0,28.0,1.0,0
1.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,1.0,0.0,0.0,1.0,16.0,1.0,0
1.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,6.0,0.0,0.0,1.0,21.0,1.0,0
10.0,31.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.1,0.9,0.0,1.0,0.32506296,5.0,5.0,4.0,4.9,0.0,808.0,1.0296531,0.0,27.4,1.0,0
1.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-9.99995e-06,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,29.0,1.0,0
1.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-9.99995e-06,2.0,2.0,2.0,2.0,32.0,0.0,0.0,1.0,14.0,-1.0,1
1.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,43.0,0.0,0
1.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,1.0,0.0,0.0,1.0,23.0,0.0,0
1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-9.99995e-06,4.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,58.0,1.0,0
1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.99995e-06,1.0,1.0,1.0,1.0,9.0,0.0,0.0,1.0,25.0,1.0,0
1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-9.99995e-06,4.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,49.0,1.0,0
1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-9.99995e-06,3.0,3.0,3.0,3.0,32.0,0.0,0.0,1.0,48.0,0.0,1
1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,35.0,1.0,0
1.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.99995e-06,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,36.0,1.0,0
1.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,2.0,0.0,0.0,1.0,40.0,1.0,0
1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-9.99995e-06,4.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,26.0,1.0,0
1.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,2.0,0.0,0.0,1.0,12.0,1.0,0
1.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,7.0,0.0,0.0,1.0,26.0,1.0,0
1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,19.0,0.0,0.0,1.0,35.0,0.0,0
1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,1.0,0.0,0.0,1.0,33.0,1.0,0
1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,1.0,0.0,0.0,1.0,20.0,1.0,0
1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,1.0,0.0,0.0,1.0,46.0,1.0,0
1.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.99995e-06,1.0,1.0,1.0,1.0,24.0,0.0,0.0,1.0,19.0,1.0,1
2.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.69312716,4.5,5.0,4.0,4.5,0.0,758.0,0.6931472,0.0,23.0,1.0,0
1.0,17.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.99995e-06,1.0,1.0,1.0,1.0,19.0,0.0,0.0,1.0,17.0,1.0,1
1.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.99995e-06,1.0,1.0,1.0,1.0,21.0,0.0,0.0,1.0,18.0,1.0,1
2.0,14.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.69312716,3.5,5.0,2.0,3.5,0.0,55.0,0.0,0.0,16.5,1.0,0
2.0,31.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,1.0,149.0,0.0,0.0,18.0,1.0,0
1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,3.0,0.0,0.0,1.0,53.0,1.0,0
1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,1.0,0.0,0.0,1.0,15.0,1.0,0
1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.99995e-06,1.0,1.0,1.0,1.0,23.0,0.0,0.0,1.0,87.0,-1.0,1
1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,2.0,0.0,0.0,1.0,25.0,1.0,0
3.0,6.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.33333334,0.0,0.6666667,0.0,0.6666667,0.63649416,5.0,5.0,3.0,4.3333335,0.0,22.0,0.0,0.0,30.333334,1.0,0
1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,32.0,1.0,0
1.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,28.0,1.0,0
1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-9.99995e-06,4.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,39.0,-1.0,0
1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,21.0,1.0,0
1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,3.0,0.0,0.0,1.0,18.0,1.0,0
1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-9.99995e-06,4.0,4.0,4.0,4.0,1.0,0.0,0.0,1.0,26.0,1.0,0
1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-9.99995e-06,4.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,24.0,-1.0,0
1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-9.99995e-06,2.0,2.0,2.0,2.0,4.0,0.0,0.0,1.0,5.0,1.0,0
1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.99995e-06,1.0,1.0,1.0,1.0,25.0,0.0,0.0,1.0,5.0,1.0,1
1.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,3.0,0.0,0.0,1.0,22.0,1.0,0
1.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-9.99995e-06,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,20.0,1.0,0
3.0,8.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.33333334,0.6666667,0.0,0.0,0.6666667,0.63649416,4.0,4.0,3.0,3.6666667,0.0,6.0,0.0,0.0,18.0,1.0,0
2.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.69312716,4.0,5.0,3.0,4.0,0.0,733.0,0.6931472,0.0,27.5,1.0,0
3.0,21.0,1.0,0.0,0.0,0.0,2.0,0.33333334,0.0,0.0,0.0,0.6666667,0.33333334,0.6666667,0.63649416,5.0,5.0,1.0,3.6666667,0.0,714.0,0.6365142,0.0,36.333332,1.0,0
1.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,4.0,0.0,0.0,1.0,17.0,1.0,0
1.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-9.99995e-06,2.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,39.0,1.0,0
1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,1.0,0.0,0.0,1.0,24.0,1.0,0
1.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,5.0,0.0,0.0,1.0,21.0,1.0,0
1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,5.0,0.0,0.0,1.0,19.0,1.0,0
1.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,2.0,0.0,0.0,1.0,32.0,1.0,0
1.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-9.99995e-06,2.0,2.0,2.0,2.0,35.0,0.0,0.0,1.0,23.0,1.0,1
1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,3.0,0.0,0.0,1.0,25.0,1.0,0
1.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,2.0,0.0,0.0,1.0,19.0,1.0,0
1.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-9.99995e-06,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,16.0,1.0,0
1.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,3.0,0.0,0.0,1.0,9.0,1.0,0
1.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,3.0,0.0,0.0,1.0,23.0,1.0,0
1.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,4.0,0.0,0.0,1.0,44.0,1.0,0
1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,22.0,1.0,0
1.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.99995e-06,1.0,1.0,1.0,1.0,23.0,0.0,0.0,1.0,10.0,1.0,1
1.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,7.0,0.0,0.0,1.0,36.0,1.0,0
1.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,2.0,0.0,0.0,1.0,38.0,1.0,0
1.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-9.99995e-06,4.0,4.0,4.0,4.0,21.0,0.0,0.0,1.0,38.0,0.0,1
1.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,68.0,1.0,0
1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,1.0,0.0,0.0,1.0,14.0,1.0,0
2.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.69312716,4.5,5.0,4.0,4.5,0.0,52.0,0.0,0.0,21.5,1.0,0
2.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,0.0,69.0,0.6931472,0.0,37.0,1.0,0
1.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.99995e-06,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,25.0,-1.0,0
1.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.99995e-06,1.0,1.0,1.0,1.0,22.0,0.0,0.0,1.0,38.0,-1.0,1
1.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-9.99995e-06,4.0,4.0,4.0,4.0,1.0,0.0,0.0,1.0,28.0,-1.0,0
1.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-9.99995e-06,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,21.0,1.0,0
1.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-9.99995e-06,4.0,4.0,4.0,4.0,5.0,0.0,0.0,1.0,19.0,1.0,0
1.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-9.99995e-06,2.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,29.0,1.0,0
1.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,3.0,0.0,0.0,1.0,23.0,1.0,0
1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-9.99995e-06,4.0,4.0,4.0,4.0,2.0,0.0,0.0,1.0,12.0,1.0,0
1.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,2.0,0.0,0.0,1.0,15.0,1.0,0
1.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-9.99995e-06,5.0,5.0,5.0,5.0,4.0,0.0,0.0,1.0,52.0,1.0,0
1.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.99995e-06,1.0,1.0,1.0,1.0,23.0,0.0,0.0,1.0,6.0,1.0,1
2.0,16.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.69312716,2.5,4.0,1.0,2.5,0.0,114.0,0.6931472,0.0,23.5,1.0,0
